432667;Diomedea exulans exulans;Diomedea exulans exulans Linnaeus, 1758;Albatros hurleur, Grand albatros;Sous-espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
988;Diomedea exulans;Diomedea exulans Linnaeus, 1758;Albatros hurleur, Grand albatros;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
418811;Diomedea amsterdamensis;Diomedea amsterdamensis Roux, Jouventin, Mougin, Stahl & Weimerskirch, 1983;Albatros d'Amsterdam;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
669383;Diomedea exulans amsterdamensis;Diomedea exulans amsterdamensis Roux, Jouventin, Mougin, Stahl & Weimerskirch, 1983;Albatros d'Amsterdam;Sous-espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
442214;Phoebetria fusca;Phoebetria fusca (Hilsenberg, 1822);Albatros fuligineux à dos sombre;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
442215;Phoebetria palpebrata;Phoebetria palpebrata (J. R. Forster, 1785);Albatros fuligineux à dos clair;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
669382;Thalassarche bulleri;Thalassarche bulleri (Rothschild, 1893);;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
720877;Thalassarche bassi;Thalassarche bassi (Mathews, 1912);Albatros à bec jaune, Albatros à bec jaune de l'Océan Indien;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
713021;Thalassarche carteri;Thalassarche carteri (Rothschild, 1903);Albatros à bec jaune, Albatros à bec jaune de l'Océan Indien;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
720878;Thalassarche chlororhynchos carteri;Thalassarche chlororhynchos carteri (Mathews, 1912);Albatros à bec jaune, Albatros à bec jaune de l'Océan Indien;Sous-espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
526290;Diomedea cauta;Diomedea cauta (Gould, 1841);Albatros à cape blanche, Albatros timide;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
549574;Diomedea cauta;Diomedea cauta Gould, 1841;Albatros à cape blanche, Albatros timide;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
442421;Thalassarche cauta;Thalassarche cauta (Gould, 1841);Albatros à cape blanche, Albatros timide;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
990;Diomedea chlororhynchos;Diomedea chlororhynchos Gmelin, 1789;Albatros à nez jaune, Albatros à bec jaune;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
550531;Thalassarche chlororhynchos chlororynchos;Thalassarche chlororhynchos chlororynchos (Gmelin, 1789);Albatros à nez jaune, Albatros à bec jaune;Sous-espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
528806;Thalassarche chlororhynchos;Thalassarche chlororhynchos (Gmelin, 1789);Albatros à nez jaune, Albatros à bec jaune;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
442422;Thalassarche chlororhynchus;Thalassarche chlororhynchus (Gmelin, 1789);Albatros à nez jaune, Albatros à bec jaune;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
550529;Thalassarche chlororhyncos;Thalassarche chlororhyncos (Gmelin, 1789);Albatros à nez jaune, Albatros à bec jaune;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
549573;Diomedea chrysostoma;Diomedea chrysostoma Forster, 1785;Albatros à tête grise;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
442423;Thalassarche chrysostoma;Thalassarche chrysostoma (Forster, 1785);Albatros à tête grise;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
785490;Thalassarche eremita;Thalassarche eremita Murphy, 1930;;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
785491;Thalassarche impavida;Thalassarche impavida Mathews, 1912;;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
986;Diomedea melanophris;Diomedea melanophris Temminck, 1828;Albatros à sourcils noirs;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
199313;Diomedea melanophrys;Diomedea melanophrys Temminck, 1828;Albatros à sourcils noirs;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
442424;Thalassarche melanophris;Thalassarche melanophris (Temminck, 1828);Albatros à sourcils noirs;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
459605;Thalassarche melanophrys;Thalassarche melanophrys (Temminck, 1828);Albatros à sourcils noirs;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
442425;Thalassarche salvini;Thalassarche salvini (Rothschild, 1893);;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
836251;Thalassarche steadi;Thalassarche steadi Falla, 1933;;Espèce;Chordata;Aves;Procellariiformes;Diomedeidae;Marin et Terrestre
790985;Hydrobates castro;Hydrobates castro (Harcourt, 1851);Pétrel de Castro, Océanite de Castro;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
2426;Oceanodroma castro;Oceanodroma castro (Harcourt, 1851);Pétrel de Castro, Océanite de Castro;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
2428;Thalassidroma castro;Thalassidroma castro Harcourt, 1851;Pétrel de Castro, Océanite de Castro;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
790986;Hydrobates leucorhous;Hydrobates leucorhous (Vieillot, 1818);Pétrel cul-blanc, Océanite cul-blanc;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
2423;Oceanodroma leucorhoa;Oceanodroma leucorhoa (Vieillot, 1818);Pétrel cul-blanc, Océanite cul-blanc;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
2425;Procellaria leucorhoa;Procellaria leucorhoa Vieillot, 1818;Pétrel cul-blanc, Océanite cul-blanc;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
828785;Hydrobates monorhis;Hydrobates monorhis (Swinhoe, 1867);Pétrel de Swinhoe, Océanite de Swinhoe;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
582007;Oceanodroma monorhii;Oceanodroma monorhii (Swinhoe, 1867);Pétrel de Swinhoe, Océanite de Swinhoe;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
2429;Oceanodroma monorhis;Oceanodroma monorhis (Swinhoe, 1867);Pétrel de Swinhoe, Océanite de Swinhoe;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
828786;Thalassidroma monorhis;Thalassidroma monorhis Swinhoe, 1867;Pétrel de Swinhoe, Océanite de Swinhoe;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
2419;Hydrobates pelagicus;Hydrobates pelagicus (Linnaeus, 1758);Pétrel tempête, Océanite tempête;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
2421;Procellaria pelagica;Procellaria pelagica Linnaeus, 1758;Pétrel tempête, Océanite tempête;Espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
534802;Hydrobates pelagicus melitensis;Hydrobates pelagicus melitensis (Schembri, 1843);;Sous-espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
534803;Hydrobates pelagicus pelagicus;Hydrobates pelagicus pelagicus (Linnaeus, 1758);;Sous-espèce;Chordata;Aves;Procellariiformes;Hydrobatidae;Marin et Terrestre
432682;Fregetta grallaria;Fregetta grallaria (Vieillot, 1818);Océanite à ventre blanc;Espèce;Chordata;Aves;Procellariiformes;Oceanitidae;Marin et Terrestre
418823;Fregetta grallaria titan;Fregetta grallaria titan Murphy, 1928;;Sous-espèce;Chordata;Aves;Procellariiformes;Oceanitidae;Marin et Terrestre
441932;Fregetta tropica;Fregetta tropica (Gould, 1844);Océanite à ventre noir;Espèce;Chordata;Aves;Procellariiformes;Oceanitidae;Marin et Terrestre
441945;Garrodia nereis;Garrodia nereis (Gould, 1841);Océanite à croupion gris;Espèce;Chordata;Aves;Procellariiformes;Oceanitidae;Marin et Terrestre
550508;Oceanites nereis;Oceanites nereis Gould, 1844;Océanite à croupion gris;Espèce;Chordata;Aves;Procellariiformes;Oceanitidae;Marin et Terrestre
442134;Nesofregetta fuliginosa;Nesofregetta fuliginosa (Gmelin, 1789);Océanite à gorge blanche;Espèce;Chordata;Aves;Procellariiformes;Oceanitidae;Marin et Terrestre
1039;Oceanites oceanicus;Oceanites oceanicus (Kuhl, 1820);Pétrel de Wilson, Océanite de Wilson;Espèce;Chordata;Aves;Procellariiformes;Oceanitidae;Marin et Terrestre
2413;Procellaria oceanica;Procellaria oceanica Kühl, 1820;Pétrel de Wilson, Océanite de Wilson;Espèce;Chordata;Aves;Procellariiformes;Oceanitidae;Marin et Terrestre
2415;Pelagodroma marina;Pelagodroma marina (Latham, 1790);Océanite frégate, Pétrel frégate;Espèce;Chordata;Aves;Procellariiformes;Oceanitidae;Marin et Terrestre
2417;Procellaria marina;Procellaria marina Latham, 1790;Océanite frégate, Pétrel frégate;Espèce;Chordata;Aves;Procellariiformes;Oceanitidae;Marin et Terrestre
670322;Aphrodroma brevirostris;Aphrodroma brevirostris (Lesson, 1831);Pétrel de Kerguelen;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442048;Lugensa brevirostris;Lugensa brevirostris (Lesson, 1831);Pétrel de Kerguelen;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
526292;Pterodroma brevirostris;Pterodroma brevirostris (Lesson, 1831);Pétrel de Kerguelen;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
836265;Ardenna carneipes;Ardenna carneipes (Gould, 1844);Puffin à pieds pâles;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432678;Puffinus carneipes;Puffinus carneipes Gould, 1844;Puffin à pieds pâles;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
790987;Ardenna gravis;Ardenna gravis (O'Reilly, 1818);Puffin majeur;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1019;Procellaria gravis;Procellaria gravis O'Reilly, 1818;Puffin majeur;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1017;Puffinus gravis;Puffinus gravis (O'Reilly, 1818);Puffin majeur;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
695969;Ardenna pacifica;Ardenna pacifica (Gmelin, 1789);Puffin fouquet, Puffin du Pacifique;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
215078;Puffinus pacificus;Puffinus pacificus (Gmelin, 1789);Puffin fouquet, Puffin du Pacifique;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
784115;Ardenna pacifica chlororhynchus;Ardenna pacifica chlororhynchus (Lesson, 1831);Puffin fouquet;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432677;Puffinus pacificus chlororhynchus;Puffinus pacificus chlororhynchus Lesson, 1831;Puffin fouquet;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1005;Bulweria bulwerii;Bulweria bulwerii (Jardine & Selby, 1828);Pétrel de Bulwer;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1007;Procellaria bulwerii;Procellaria bulwerii Jardine & Selby, 1828;Pétrel de Bulwer;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
199317;Bulweria fallax;Bulweria fallax Jouanin, 1955;Pétrel de Jouanin;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Terrestre
1014;Calonectris diomedea borealis;Calonectris diomedea borealis (Cory, 1881);Puffin cendré, Puffin de Scopoli;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1015;Calonectris diomedea diomedea;Calonectris diomedea diomedea (Scopoli, 1769);Puffin cendré, Puffin de Scopoli;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1009;Calonectris diomedea;Calonectris diomedea (Scopoli, 1769);Puffin cendré, Puffin de Scopoli;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1011;Procellaria diomedea;Procellaria diomedea Scopoli, 1769;Puffin cendré, Puffin de Scopoli;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1013;Puffinus diomedea;Puffinus diomedea (Scopoli, 1769);Puffin cendré, Puffin de Scopoli;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1012;Puffinus kuhli;Puffinus kuhli (Boie, 1835);Puffin cendré, Puffin de Scopoli;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432676;Calonectris leucomelas;Calonectris leucomelas (Temminck, 1835);Puffin leucomèle;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1002;Daption capense;Daption capense (Linnaeus, 1758);Damier du Cap;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
998;Fulmarus glacialis;Fulmarus glacialis (Linnaeus, 1761);Pétrel fulmar, Fulmar boréal;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1000;Procellaria glacialis;Procellaria glacialis Linnaeus, 1761;Pétrel fulmar, Fulmar boréal;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
626335;Fulmarus glacialoides;Fulmarus glacialoides (A. Smith, 1840);Fulmar argenté, Fulmar antarctique;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
441969;Halobaena caerulea;Halobaena caerulea (Gmelin, 1789);;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
994;Macronectes giganteus;Macronectes giganteus (Gmelin, 1789);Fulmar géant, Pétrel géant;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
996;Procellaria gigantea;Procellaria gigantea Gmelin, 1789;Fulmar géant, Pétrel géant;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
253474;Macronectes halli;Macronectes halli Mathews, 1912;Fulmar de Hall, Pétrel de Hall;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442170;Pachyptila belcheri;Pachyptila belcheri (Mathews, 1912);Prion de Belcher;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442172;Pachyptila desolata;Pachyptila desolata (Gmelin, 1789);Prion de la désolation;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442173;Pachyptila salvini;Pachyptila salvini (Mathews, 1912);Prion de Salvin;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
645585;Pachyptila macgillivrayi;Pachyptila macgillivrayi (Mathews, 1912);Prion de Macgillivray, Prion de Saint-Paul;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
836264;Pachyptila salvini macgillivrayi;Pachyptila salvini macgillivrayi (Mathews, 1912);Prion de Macgillivray, Prion de Saint-Paul;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442171;Pachyptila crassirostris;Pachyptila crassirostris (Mathews, 1912);Petit prion, Prion colombe;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442174;Pachyptila turtur;Pachyptila turtur (Kuhl, 1820);Petit prion, Prion colombe;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442180;Pagodroma nivea;Pagodroma nivea (G. Forster, 1777);Pétrel des neiges;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442186;Pelecanoides georgicus;Pelecanoides georgicus Murphy & Harper, 1916;Pétrel plongeur de Géorgie du Sud, Puffinure de Géorgie du Sud;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
679258;Pelecanoides urinatix;Pelecanoides urinatix (Gmelin, 1789);Pétrel plongeur commun, Puffinure plongeur;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442187;Pelecanoides urinatrix;Pelecanoides urinatrix (Gmelin, 1789);Pétrel plongeur commun, Puffinure plongeur;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
816911;Pelecanoides urinatrix exsul;Pelecanoides urinatrix exsul Salvin, 1896;;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442267;Procellaria aequinoctialis;Procellaria aequinoctialis Linnaeus, 1758;Pétrel à menton blanc;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
815155;Adamastor cinereus;Adamastor cinereus (Gmelin, 1789);;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442268;Procellaria cinerea;Procellaria cinerea Gmelin, 1789;;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442280;Pseudobulweria aterrima;Pseudobulweria aterrima (Bonaparte, 1857);Pétrel noir de Bourbon;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
526286;Pterodroma aterrima;Pterodroma aterrima Bonaparte, 1857;Pétrel noir de Bourbon;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442281;Pseudobulweria rostrata;Pseudobulweria rostrata (Peale, 1848);;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
520925;Pseudobulweria rostrata trouessarti;Pseudobulweria rostrata trouessarti (Brasil, 1917);Pétrel de Tahiti;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432602;Pterodroma rostrata trouessarti;Pterodroma rostrata trouessarti Brasil, 1917;Pétrel de Tahiti;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442284;Pterodroma alba;Pterodroma alba (Gmelin, 1789);;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
364282;Pterodroma arminjoniana;Pterodroma arminjoniana (Giglioli & Salvadori, 1869);Pétrel de la Trinité;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
645633;Bulweria baraui;Bulweria baraui Jouanin, 1964;Pétrel de Barau;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
215079;Pterodroma baraui;Pterodroma baraui (Jouanin, 1964);Pétrel de Barau;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442285;Pterodroma brevipes;Pterodroma brevipes (Peale, 1848);Pétrel à collier;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432673;Pterodroma (Leucoptera) brevipes;Pterodroma (Leucoptera) brevipes ;Pétrel à collier;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
576288;Pterodroma leucoptera brevipes;Pterodroma leucoptera brevipes (Peale, 1848);Pétrel à collier;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442286;Pterodroma caribbaea;Pterodroma caribbaea Carte, 1866;;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
576287;Pterodroma hasitata caribbaea;Pterodroma hasitata caribbaea Carte, 1866;;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432670;Pterodroma cervicalis;Pterodroma cervicalis (Salvin, 1891);;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432672;Pterodroma cookii;Pterodroma cookii (G. R. Gray, 1843);;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
780117;Pterodroma deserta;Pterodroma deserta Mathews, 1934;Pétrel des Desertas;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
791186;Pterodroma feae deserta;Pterodroma feae deserta Mathews, 1934;Pétrel des Desertas;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442287;Pterodroma externa;Pterodroma externa (Salvin, 1875);;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
199315;Pterodroma feae;Pterodroma feae Mathews, 1934;Pétrel gongon;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
599989;Pterodroma feae;Pterodroma feae (Salvadori, 1899);Pétrel gongon;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
199316;Pterodroma hasitata;Pterodroma hasitata (Kuhl, 1820);Pétrel diablotin;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432674;Pterodroma arminjoniana heraldica;Pterodroma arminjoniana heraldica (Salvin, 1888);Pétrel du Herald, Pétrel héraut;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442288;Pterodroma heraldica;Pterodroma heraldica (Salvin, 1888);Pétrel du Herald, Pétrel héraut;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432671;Pterodroma inexpectata;Pterodroma inexpectata (J. R. Forster, 1844);Pétrel maculé;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442289;Pterodroma lessonii;Pterodroma lessonii (Garnot, 1826);;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442290;Pterodroma leucoptera;Pterodroma leucoptera (Gould, 1844);Pétrel de Gould;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432603;Pterodroma leucoptera caledonica;Pterodroma leucoptera caledonica Naurois, 1978;Pétrel calédonien;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442291;Pterodroma macroptera;Pterodroma macroptera (A. Smith, 1840);;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
199314;Pterodroma madeira;Pterodroma madeira Mathews, 1934;Pétrel de Madère;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
384064;Pterodroma mollis madeira;Pterodroma mollis madeira Mathews, 1934;Pétrel de Madère;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
364283;Pterodroma mollis;Pterodroma mollis (Gould, 1844);Pétrel soyeux;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442292;Pterodroma neglecta;Pterodroma neglecta (Schlegel, 1863);;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432669;Pterodroma nigripennis;Pterodroma nigripennis (Rothschild, 1893);Pétrel à ailes noires;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
810028;Oestrelata sandwichensis;Oestrelata sandwichensis Ridgway, 1884;;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
810024;Pterodroma sandwichensis;Pterodroma sandwichensis (Ridgway, 1884);;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
579224;Pterodroma phillipii;Pterodroma phillipii Gray, 1862;Pétrel de Solander;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432675;Pterodroma solandri;Pterodroma solandri (Gould, 1844);Pétrel de Solander;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
442293;Pterodroma ultima;Pterodroma ultima Murphy, 1949;;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1020;Puffinus assimilis;Puffinus assimilis Gould, 1838;Petit puffin, Puffin semblable;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
778904;Puffinus auricularis;Puffinus auricularis Townsend, 1890;;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
418822;Puffinus assimilis myrtae;Puffinus assimilis myrtae Bourne, 1959;;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
778905;Puffinus auricularis myrtae;Puffinus auricularis myrtae Bourne, 1959;;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
728081;Puffinus bailloni;Puffinus bailloni Bonaparte, 1857;Puffin tropical, Puffin de Baillon;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Eau douce
773944;Puffinus bailloni bailloni;Puffinus bailloni bailloni Bonaparte, 1857;;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Terrestre
720067;Puffinus lherminieri bailloni;Puffinus lherminieri bailloni (Bonaparte, 1857);;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Terrestre
442297;Puffinus creatopus;Puffinus creatopus Coues, 1864;;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432680;Puffinus gavia;Puffinus gavia (J. R. Forster, 1844);Puffin volage;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
683212;Ardenna grisea;Ardenna grisea (Gmelin, 1789);Puffin fuligineux;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1026;Procellaria grisea;Procellaria grisea Gmelin, 1789;Puffin fuligineux;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1024;Puffinus griseus;Puffinus griseus (Gmelin, 1789);Puffin fuligineux;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
440196;Puffinus lherminieri;Puffinus lherminieri Lesson, 1839;Puffin d'Audubon;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
816976;Procellaria baroli;Procellaria baroli Bonaparte, 1857;Puffin de Macaronésie, Puffin obscur;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
1023;Puffinus assimilis baroli;Puffinus assimilis baroli (Bonaparte, 1857);Puffin de Macaronésie, Puffin obscur;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
534754;Puffinus baroli;Puffinus baroli (Bonaparte, 1857);Puffin de Macaronésie, Puffin obscur;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
836253;Puffinus lherminieri baroli;Puffinus lherminieri baroli (Bonaparte, 1857);Puffin de Macaronésie, Puffin obscur;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
432681;Puffinus lherminieri gunax;Puffinus lherminieri gunax Mathews, 1930;Puffin d'Audubon;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
810743;Puffinus bailloni temptator;Puffinus bailloni temptator Louette & Herremans, 1985;Puffin d'Audubon;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
418702;Puffinus lherminieri temptator;Puffinus lherminieri temptator Louette & Herremans, 1985;Puffin d'Audubon;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
810744;Puffinus persicus temptator;Puffinus persicus temptator Louette & Herremans, 1985;Puffin d'Audubon;Sous-espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
199318;Puffinus mauretanicus;Puffinus mauretanicus Lowe, 1921;Puffin des Baléares;Espèce;Chordata;Aves;Procellariiformes;Procellariidae;Marin et Terrestre
